AnimeBirthYM	animeDesc	BirthYM_dt	CCterm	ConceptDesc	ConceptBirthYM	TimingFlag	Connection
2007-04	やさいのようせい N.Y.SALAD（第1期）	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	かみちゃまかりん	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	風の少女エミリー	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	彩雲国物語（第2期）	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	精霊の守り人	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	地球へ…	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	BLUE DRAGON	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	ラブ★コン	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	ぼくらの	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	らき☆すた	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	風のスティグマ	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	おおきく振りかぶって	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	怪物王女	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-04	チビナックス2.0	2007-04-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-05	電脳コイル	2007-05-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-06	湾岸ミッドナイト	2007-06-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-07	スカイガールズ	2007-07-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-07	ひぐらしのなく頃に解	2007-07-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	バンブーブレード	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	ハローキティ りんごの森とパラレルタウン	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	魔人探偵脳噛ネウロ	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	もっけ	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	ドラゴノーツ -ザ・レゾナンス-	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	CLANNAD	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	灼眼のシャナII -Second-	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	機動戦士ガンダム00（第1期）	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	キミキス pure rouge	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	しゅごキャラ!	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	1
2007-10	デュエル・マスターズ ゼロ	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	まめうしくん	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2007-10	メイプルストーリー	2007-10-01	CC0112000	Idol	2007-12	PreToBirth	0
2008-01	全力ウサギ	2008-01-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-01	PERSONA -trinity soul-	2008-01-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-01	メジャー（第4期）	2008-01-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-01	ヤッターマン	2008-01-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-02	Yes!プリキュア5GoGo!	2008-02-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-03	チーズスイートホーム	2008-03-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	遊☆戯☆王5D's	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	リトル・チャロ	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	To LOVEる -とらぶる-	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	マクロスF	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	1
2008-04	イタズラなKiss	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	きらりん☆レボリューション STAGE3	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	1
2008-04	デュエル・マスターズ クロス	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	BLASSREITER	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	ペンギンの問題	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	コードギアス 反逆のルルーシュ R2	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	S・A 〜スペシャル・エー〜	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	絶対可憐チルドレン	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	隠の王	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	我が家のお稲荷さま。	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	ソウルイーター	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	モノクローム・ファクター	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	RD 潜脳調査室	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	うちの3姉妹	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	ゴルゴ13	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	狂乱家族日記	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-04	忍者玉丸	2008-04-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-05	やさいのようせい N.Y.SALAD（第2期）	2008-05-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-06	ロボディーズ -RoboDz- 風雲篇	2008-06-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-06	チビナックス シーズン3	2008-06-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-09	バトルスピリッツ 少年突破バシン	2008-09-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-09	マッハガール	2008-09-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	キャシャーン Sins	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	とらドラ!	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	CLANNAD 〜AFTER STORY〜	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	黒執事	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	鉄のラインバレル	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	天体戦士サンレッド（第1期）	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	地獄少女 三鼎	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	しゅごキャラ!!どきっ	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	1
2008-10	テイルズ オブ ジ アビス	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	イナズマイレブン	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	機動戦士ガンダム00（第2期）	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	スキップ・ビート!	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	1
2008-10	ONE OUTS -ワンナウツ-	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	スティッチ!	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2008-10	とある魔術の禁書目録	2008-10-01	CC0112000	Idol	2007-12	BirthToPost	0
2022-07	うたわれるもの 二人の白皇	2022-07-01	CC0112200	Idol School	2023-06	PreToBirth	0
2022-07	惑星のさみだれ	2022-07-01	CC0112200	Idol School	2023-06	PreToBirth	0
2022-09	デュエル・マスターズ WIN	2022-09-01	CC0112200	Idol School	2023-06	PreToBirth	0
2022-10	僕のヒーローアカデミア（第6期）	2022-10-01	CC0112200	Idol School	2023-06	PreToBirth	0
2022-10	ぷにるんず	2022-10-01	CC0112200	Idol School	2023-06	PreToBirth	1
2022-10	まめきちまめこニートの日常	2022-10-01	CC0112200	Idol School	2023-06	PreToBirth	0
2022-10	ブルーロック	2022-10-01	CC0112200	Idol School	2023-06	PreToBirth	0
2022-10	弱虫ペダル LIMIT BREAK	2022-10-01	CC0112200	Idol School	2023-06	PreToBirth	0
2022-10	永久少年 Eternal Boys	2022-10-01	CC0112200	Idol School	2023-06	PreToBirth	1
2022-10	クールドジ男子	2022-10-01	CC0112200	Idol School	2023-06	PreToBirth	0
2022-12	僕とロボコ	2022-12-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-01	ヴィンランド・サガ SEASON2	2023-01-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-01	BASTARD!! -暗黒の破壊神-	2023-01-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-02	ひろがるスカイ!プリキュア	2023-02-01	CC0112200	Idol School	2023-06	PreToBirth	1
2023-04	MIX MEISEI STORY 2ND SEASON〜二度目の夏、空の向こうへ〜	2023-04-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-04	EDENS ZERO（第2期）	2023-04-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-04	TIGER & BUNNY 2	2023-04-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-04	逃走中 グレートミッション	2023-04-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-04	ぼさにまる	2023-04-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-04	青のオーケストラ（第1期）	2023-04-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-04	ポケットモンスター（2023）	2023-04-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-04	贄姫と獣の王	2023-04-01	CC0112200	Idol School	2023-06	PreToBirth	0
2023-07	るろうに剣心 -明治剣客浪漫譚-（第2作 序幕東京）	2023-07-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-07	シャドウバースF セブンシャドウズ編	2023-07-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-07	ダークギャザリング	2023-07-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-07	Helck	2023-07-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-09	チキップダンサーズ（第3期）	2023-09-01	CC0112200	Idol School	2023-06	BirthToPost	1
2023-09	葬送のフリーレン（第1期）	2023-09-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-10	キャプテン翼シーズン2 ジュニアユース編	2023-10-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-10	シャングリラ・フロンティア（1st season）	2023-10-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-10	範馬刃牙（第2期）	2023-10-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-10	ラグナクリムゾン	2023-10-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-10	BEYBLADE X	2023-10-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-10	アンデッドアンラック	2023-10-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-10	七つの大罪 黙示録の四騎士（第1期）	2023-10-01	CC0112200	Idol School	2023-06	BirthToPost	0
2023-10	薬屋のひとりごと（第1期）	2023-10-01	CC0112200	Idol School	2023-06	BirthToPost	0
2024-01	ダンジョン飯	2024-01-01	CC0112200	Idol School	2023-06	BirthToPost	0
2024-01	月が導く異世界道中（第二幕）	2024-01-01	CC0112200	Idol School	2023-06	BirthToPost	0
2024-02	わんだふるぷりきゅあ!	2024-02-01	CC0112200	Idol School	2023-06	BirthToPost	1
2024-04	狼と香辛料 MERCHANT MEETS THE WISE WOLF（第1期）	2024-04-01	CC0112200	Idol School	2023-06	BirthToPost	0
2024-04	ちびゴジラの逆襲（第2期）	2024-04-01	CC0112200	Idol School	2023-06	BirthToPost	0
2024-04	転生したらスライムだった件（第3期）	2024-04-01	CC0112200	Idol School	2023-06	BirthToPost	0
2024-04	ザ・ファブル	2024-04-01	CC0112200	Idol School	2023-06	BirthToPost	0
2024-04	シンカリオン チェンジ ザ ワールド	2024-04-01	CC0112200	Idol School	2023-06	BirthToPost	0
2024-04	ひみつのアイプリ	2024-04-01	CC0112200	Idol School	2023-06	BirthToPost	1
2024-04	夜桜さんちの大作戦（第1期）	2024-04-01	CC0112200	Idol School	2023-06	BirthToPost	0
2022-09	デュエル・マスターズ WIN	2022-09-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2022-10	僕のヒーローアカデミア（第6期）	2022-10-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2022-10	ぷにるんず	2022-10-01	CC0112300	Idol Development	2023-08	PreToBirth	1
2022-10	まめきちまめこニートの日常	2022-10-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2022-10	ブルーロック	2022-10-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2022-10	弱虫ペダル LIMIT BREAK	2022-10-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2022-10	永久少年 Eternal Boys	2022-10-01	CC0112300	Idol Development	2023-08	PreToBirth	1
2022-10	クールドジ男子	2022-10-01	CC0112300	Idol Development	2023-08	PreToBirth	1
2022-12	僕とロボコ	2022-12-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-01	ヴィンランド・サガ SEASON2	2023-01-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-01	BASTARD!! -暗黒の破壊神-	2023-01-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-02	ひろがるスカイ!プリキュア	2023-02-01	CC0112300	Idol Development	2023-08	PreToBirth	1
2023-04	MIX MEISEI STORY 2ND SEASON〜二度目の夏、空の向こうへ〜	2023-04-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-04	EDENS ZERO（第2期）	2023-04-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-04	TIGER & BUNNY 2	2023-04-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-04	逃走中 グレートミッション	2023-04-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-04	ぼさにまる	2023-04-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-04	青のオーケストラ（第1期）	2023-04-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-04	ポケットモンスター（2023）	2023-04-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-04	贄姫と獣の王	2023-04-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-07	るろうに剣心 -明治剣客浪漫譚-（第2作 序幕東京）	2023-07-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-07	シャドウバースF セブンシャドウズ編	2023-07-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-07	ダークギャザリング	2023-07-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-07	Helck	2023-07-01	CC0112300	Idol Development	2023-08	PreToBirth	0
2023-09	チキップダンサーズ（第3期）	2023-09-01	CC0112300	Idol Development	2023-08	BirthToPost	1
2023-09	葬送のフリーレン（第1期）	2023-09-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2023-10	キャプテン翼シーズン2 ジュニアユース編	2023-10-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2023-10	シャングリラ・フロンティア（1st season）	2023-10-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2023-10	範馬刃牙（第2期）	2023-10-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2023-10	ラグナクリムゾン	2023-10-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2023-10	BEYBLADE X	2023-10-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2023-10	アンデッドアンラック	2023-10-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2023-10	七つの大罪 黙示録の四騎士（第1期）	2023-10-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2023-10	薬屋のひとりごと（第1期）	2023-10-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-01	ダンジョン飯	2024-01-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-01	月が導く異世界道中（第二幕）	2024-01-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-02	わんだふるぷりきゅあ!	2024-02-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-04	狼と香辛料 MERCHANT MEETS THE WISE WOLF（第1期）	2024-04-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-04	ちびゴジラの逆襲（第2期）	2024-04-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-04	転生したらスライムだった件（第3期）	2024-04-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-04	ザ・ファブル	2024-04-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-04	シンカリオン チェンジ ザ ワールド	2024-04-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-04	ひみつのアイプリ	2024-04-01	CC0112300	Idol Development	2023-08	BirthToPost	1
2024-04	夜桜さんちの大作戦（第1期）	2024-04-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-07	多数欠	2024-07-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-07	2.5次元の誘惑（第1期）	2024-07-01	CC0112300	Idol Development	2023-08	BirthToPost	1
2024-07	FAIRY TAIL 100年クエスト	2024-07-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2024-07	JOCHUM	2024-07-01	CC0112300	Idol Development	2023-08	BirthToPost	0
2014-10	ガンダム Gのレコンギスタ	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	クロスアンジュ 天使と竜の輪舞	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	まじっく快斗1412	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	ログ・ホライズン（第2期）	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	七つの大罪	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	ワールドトリガー	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	愛・天地無用!	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	弱虫ペダル GRANDE ROAD	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	暁のヨナ	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	ガンダムビルドファイターズトライ	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	寄生獣 セイの格率	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	SHIROBAKO	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-10	カードファイト!! ヴァンガードG	2014-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2014-12	接続無用	2014-12-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-01	ぱんきす!2次元	2015-01-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-01	ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編	2015-01-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-01	黒子のバスケ（第3期）	2015-01-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-02	Go!プリンセスプリキュア	2015-02-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-03	トランスフォーマー アドベンチャー	2015-03-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-03	ふなっしーのふなふなふな日和	2015-03-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	バトルスピリッツ 烈火魂	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	美少女戦士セーラームーンCrystal	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	ハッピージョージ	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	境界のRINNE（第1期）	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	GON -ゴン-（第2期）	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	食戟のソーマ	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	電波教師	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	アルスラーン戦記	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	デュエル・マスターズ VSR	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	ベイビーステップ（第2期）	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	ダイヤのA -SECOND SEASON-	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	銀魂゜	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	俺物語!!	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	フューチャーカード バディファイト100	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-04	英国一家、日本を食べる	2015-04-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-05	ナルどマ	2015-05-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-07	アクエリオンロゴス	2015-07-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-07	うしおととら（第1期）	2015-07-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-07	ブーブーボーイ	2015-07-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-07	ドラゴンボール超	2015-07-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-10	かみさまみならい ヒミツのここたま	2015-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-10	きょーふ!ゾンビ猫	2015-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
2015-10	ルパン三世 PART4	2015-10-01	CC0112400	Gravure Idol	2015-10	PreToBirth	0
