CCterm	descEng	olderCCterm	cafeId	topKu	Age	EraClass	topKuEng	descEngV2	System	NodeShape	ClassLabel	topKu_grouped
CC0140000	Education and Student	CC01l1100	CCafe178	千代田区	6.42	2015to2019	Chiyoda Ward	Others	CC014XXXX	rectangle	Others	Chiyoda Ward
CC0140000	Education and Student	CC01b0000	CCafe232	渋谷区	10.0	2010to2014	Shibuya Ward	Others	CC014XXXX	rectangle	Others	Shibuya Ward
CC0140000	Education and Student	CC01b0000	CCafe502	港区	3.42	2020to2022	Minato Ward	Others	CC014XXXX	rectangle	Others	Minato Ward
CC0140000	Education and Student	CC01b0000	CCafe556	千代田区	4.42	2020to2022	Chiyoda Ward	Others	CC014XXXX	rectangle	Others	Chiyoda Ward
CC0140000	Education and Student	CC01l0000	CCafe178	千代田区	6.42	2015to2019	Chiyoda Ward	Others	CC014XXXX	rectangle	Others	Chiyoda Ward
CC0140000	Education and Student	CC01l0000	CCafe648	中野区	12.9	2010to2014	Nakano Ward	Others	CC014XXXX	rectangle	Others	Nakano Ward
CC0141000	Student	CC01l0000	CCafe352	豊島区	0.921	2023to2024	Toyoshima Ward	Student	CC014XXXX	rectangle	Others	Toyoshima Ward
CC0141000	Student	CC01l0000	CCafe178	千代田区	6.42	2015to2019	Chiyoda Ward	Student	CC014XXXX	rectangle	Others	Chiyoda Ward
CC0141000	Student	CC01l0000	CCafe648	中野区	12.9	2010to2014	Nakano Ward	Student	CC014XXXX	rectangle	Others	Nakano Ward
CC0141100	Schoolgirl	CC01l1000	CCafe648	中野区	12.9	2010to2014	Nakano Ward	Schoolgirl	CC014XXXX	rectangle	Others	Nakano Ward
CC0141100	Schoolgirl	CC01l1000	CCafe178	千代田区	6.42	2015to2019	Chiyoda Ward	Schoolgirl	CC014XXXX	rectangle	Others	Chiyoda Ward
CC0141110	Female College Student	CC01l1100	CCafe178	千代田区	6.42	2015to2019	Chiyoda Ward	Female College Student	CC014XXXX	rectangle	Others	Chiyoda Ward
CC0141200	Cheerleader	CC01b0000	CCafe502	港区	3.42	2020to2022	Minato Ward	Cheerleader	CC014XXXX	rectangle	Others	Minato Ward
CC0141200	Cheerleader	CC01b0000	CCafe232	渋谷区	10.0	2010to2014	Shibuya Ward	Cheerleader	CC014XXXX	rectangle	Others	Shibuya Ward
CC0141200	Cheerleader	CC01b0000	CCafe556	千代田区	4.42	2020to2022	Chiyoda Ward	Cheerleader	CC014XXXX	rectangle	Others	Chiyoda Ward
CC0150000	Medical and Nursing	CC01c0000	CCafe209	豊島区	1.34	2023to2024	Toyoshima Ward	Others	CC015XXXX	rectangle	Others	Toyoshima Ward
CC0150000	Medical and Nursing	CC01c1000	CCafe209	豊島区	1.34	2023to2024	Toyoshima Ward	Others	CC015XXXX	rectangle	Others	Toyoshima Ward
CC0150000	Medical and Nursing	CC01c0000	CCafe512			2023to2024		Others	CC015XXXX	rectangle	Others	
CC0151000	Nurse	CC01c0000	CCafe209	豊島区	1.34	2023to2024	Toyoshima Ward	Nurse	CC015XXXX	rectangle	Others	Toyoshima Ward
CC0151100	Angel Nurse	CC01c1000	CCafe209	豊島区	1.34	2023to2024	Toyoshima Ward	Angel Nurse	CC015XXXX	rectangle	Others	Toyoshima Ward
CC0160000	Military and Police and Combat	CC01r0000	CCafe248	新宿区	3.34	2020to2022	Shinjyuku Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0160000	Military and Police and Combat	CC01p2000	CCafe328	杉並区	0.504	2023to2024	Suginami Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Others
CC0160000	Military and Police and Combat	CC01r1000	CCafe248	新宿区	3.34	2020to2022	Shinjyuku Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0160000	Military and Police and Combat	CC01p1000	CCafe368	新宿区	1.17	2023to2024	Shinjyuku Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0160000	Military and Police and Combat	CC01v1000	CCafe147	豊島区	2.59	2020to2022	Toyoshima Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Toyoshima Ward
CC0160000	Military and Police and Combat	CC01v0000	CCafe428	台東区	2.0	2020to2022	Taito Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Taito Ward
CC0160000	Military and Police and Combat	CC01v0000	CCafe147	豊島区	2.59	2020to2022	Toyoshima Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Toyoshima Ward
CC0160000	Military and Police and Combat	CC01v0000	CCafe254	千代田区	2.17	2020to2022	Chiyoda Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Chiyoda Ward
CC0160000	Military and Police and Combat	CC01v0000	CCafe257	千代田区	3.42	2020to2022	Chiyoda Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Chiyoda Ward
CC0160000	Military and Police and Combat	CC01v1000	CCafe254	千代田区	2.17	2020to2022	Chiyoda Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Chiyoda Ward
CC0160000	Military and Police and Combat	CC01t0000	CCafe007	新宿区	0.586	2023to2024	Shinjyuku Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0160000	Military and Police and Combat	CC01e0000	CCafe601	千代田区	8.76	2015to2019	Chiyoda Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Chiyoda Ward
CC0160000	Military and Police and Combat	CC01w0000	CCafe226	新宿区	1.59	2023to2024	Shinjyuku Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0160000	Military and Police and Combat	CC01p0000	CCafe368	新宿区	1.17	2023to2024	Shinjyuku Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0160000	Military and Police and Combat	CC01p0000	CCafe328	杉並区	0.504	2023to2024	Suginami Ward	Military and Police and Combat	CC016XXXX	parallelogram	Military and Police and Combat	Others
CC0161000	Military	CC01e0000	CCafe601	千代田区	8.76	2015to2019	Chiyoda Ward	Military	CC016XXXX	parallelogram	Military and Police and Combat	Chiyoda Ward
CC0161100	Military Force	CC01w0000	CCafe226	新宿区	1.59	2023to2024	Shinjyuku Ward	Military Force	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0162000	Police Officer	CC01v0000	CCafe428	台東区	2.0	2020to2022	Taito Ward	Police Officer	CC016XXXX	parallelogram	Military and Police and Combat	Taito Ward
CC0162000	Police Officer	CC01v0000	CCafe257	千代田区	3.42	2020to2022	Chiyoda Ward	Police Officer	CC016XXXX	parallelogram	Military and Police and Combat	Chiyoda Ward
CC0162000	Police Officer	CC01v0000	CCafe147	豊島区	2.59	2020to2022	Toyoshima Ward	Police Officer	CC016XXXX	parallelogram	Military and Police and Combat	Toyoshima Ward
CC0162000	Police Officer	CC01v0000	CCafe254	千代田区	2.17	2020to2022	Chiyoda Ward	Police Officer	CC016XXXX	parallelogram	Military and Police and Combat	Chiyoda Ward
CC0162100	Anipoli	CC01v1000	CCafe147	豊島区	2.59	2020to2022	Toyoshima Ward	Anipoli	CC016XXXX	parallelogram	Military and Police and Combat	Toyoshima Ward
CC0162100	Anipoli	CC01v1000	CCafe254	千代田区	2.17	2020to2022	Chiyoda Ward	Anipoli	CC016XXXX	parallelogram	Military and Police and Combat	Chiyoda Ward
CC0163000	Warrior	CC01p0000	CCafe328	杉並区	0.504	2023to2024	Suginami Ward	Warrior	CC016XXXX	parallelogram	Military and Police and Combat	Others
CC0163000	Warrior	CC01p0000	CCafe368	新宿区	1.17	2023to2024	Shinjyuku Ward	Warrior	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0163100	Legendary Warrior	CC01p1000	CCafe368	新宿区	1.17	2023to2024	Shinjyuku Ward	Legendary Warrior	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0163200	Magical Warrior	CC01p2000	CCafe328	杉並区	0.504	2023to2024	Suginami Ward	Magical Warrior	CC016XXXX	parallelogram	Military and Police and Combat	Others
CC0164000	Assassin	CC01r0000	CCafe248	新宿区	3.34	2020to2022	Shinjyuku Ward	Assassin	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0164100	Assassin Maid (Assassin)	CC01r1000	CCafe248	新宿区	3.34	2020to2022	Shinjyuku Ward	Assassin Maid (Assassin)	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0165000	Prison Guard	CC01t0000	CCafe007	新宿区	0.586	2023to2024	Shinjyuku Ward	Prison Guard	CC016XXXX	parallelogram	Military and Police and Combat	Shinjyuku Ward
CC0170000	Special and Fictional	CC01k1000	CCafe394	新宿区	4.09	2020to2022	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC01d0000	CCafe042	千代田区	0.751	2023to2024	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC01q0000	CCafe518	豊島区	11.3	2010to2014	Toyoshima Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Toyoshima Ward
CC0170000	Special and Fictional	CC01s0000	CCafe631	千代田区	11.7	2010to2014	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC01s0000	CCafe250	豊島区	4.92	2020to2022	Toyoshima Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Toyoshima Ward
CC0170000	Special and Fictional	CC01k0000	CCafe394	新宿区	4.09	2020to2022	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC0170000	CCafe645	新宿区		2023to2024	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC0170000	CCafe651	港区	14.8	2010to2014	Minato Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Minato Ward
CC0170000	Special and Fictional	CC0191000	CCafe011	台東区	0.671	2023to2024	Taito Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Taito Ward
CC0170000	Special and Fictional	CC0170000	CCafe644	武蔵野市		2023to2024	Musashino City	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Others
CC0170000	Special and Fictional	CC0170000	CCafe643	武蔵野市	13.0	2010to2014	Musashino City	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Others
CC0170000	Special and Fictional	CC0170000	CCafe639	港区		2023to2024	Minato Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Minato Ward
CC0170000	Special and Fictional	CC0170000	CCafe628	立川市	11.5	2010to2014	Tachikawa City	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Others
CC0170000	Special and Fictional	CC0170000	CCafe627	千代田区	5.42	2015to2019	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC0170000	CCafe626	町田市	14.3	2010to2014	Machida City	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Others
CC0170000	Special and Fictional	CC0170000	CCafe617	新宿区		2023to2024	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC0170000	CCafe591	墨田区		2023to2024	Sumida Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Others
CC0170000	Special and Fictional	CC0170000	CCafe578	千代田区		2023to2024	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC01o0000	CCafe616	千代田区	6.59	2015to2019	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC0170000	CCafe465	新宿区	6.51	2015to2019	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC0170000	CCafe292	千代田区	11.6	2010to2014	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC0170000	CCafe207	渋谷区	1.34	2023to2024	Shibuya Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shibuya Ward
CC0170000	Special and Fictional	CC0170000	CCafe191	千代田区	9.18	2015to2019	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC0170000	CCafe183	渋谷区	1.34	2023to2024	Shibuya Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shibuya Ward
CC0170000	Special and Fictional	CC0170000	CCafe177	港区	1.17	2023to2024	Minato Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Minato Ward
CC0170000	Special and Fictional	CC0170000	CCafe055	新宿区	0.921	2023to2024	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC0170000	CCafe667	千代田区	22.4	Before 2010	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC0170000	CCafe668	新宿区	16.5	Before 2010	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC0190000	CCafe011	台東区	0.671	2023to2024	Taito Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Taito Ward
CC0170000	Special and Fictional	CC0170000	CCafe371	台東区	0.586	2023to2024	Taito Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Taito Ward
CC0170000	Special and Fictional	CC01i0000	CCafe066	新宿区	1.75	2023to2024	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC01d0000	CCafe273	千代田区	7.26	2015to2019	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC0160000	CCafe243	新宿区	3.17	2020to2022	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC01m0000	CCafe283	中野区	9.68	2015to2019	Nakano Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Nakano Ward
CC0170000	Special and Fictional	CC01m0000	CCafe217	新宿区	1.09	2023to2024	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC0180000	CCafe559	千代田区	4.75	2020to2022	Chiyoda Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0170000	Special and Fictional	CC0180000	CCafe499	杉並区	2.25	2020to2022	Suginami Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Others
CC0170000	Special and Fictional	CC01d0000	CCafe107	新宿区	5.26	2015to2019	Shinjyuku Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0170000	Special and Fictional	CC01d0000	CCafe392	港区	0.334	2023to2024	Minato Ward	Special and Fictional	CC017XXXX	octagon	Special and Fictional	Minato Ward
CC0171000	Cosplayer	CC0170000	CCafe668	新宿区	16.5	Before 2010	Shinjyuku Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0171000	Cosplayer	CC0170000	CCafe627	千代田区	5.42	2015to2019	Chiyoda Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0171000	Cosplayer	CC0170000	CCafe626	町田市	14.3	2010to2014	Machida City	Cosplayer	CC017XXXX	octagon	Special and Fictional	Others
CC0171000	Cosplayer	CC0170000	CCafe465	新宿区	6.51	2015to2019	Shinjyuku Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0171000	Cosplayer	CC0170000	CCafe371	台東区	0.586	2023to2024	Taito Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Taito Ward
CC0171000	Cosplayer	CC0170000	CCafe292	千代田区	11.6	2010to2014	Chiyoda Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0171000	Cosplayer	CC0170000	CCafe177	港区	1.17	2023to2024	Minato Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Minato Ward
CC0171000	Cosplayer	CC0170000	CCafe191	千代田区	9.18	2015to2019	Chiyoda Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0171000	Cosplayer	CC0170000	CCafe183	渋谷区	1.34	2023to2024	Shibuya Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Shibuya Ward
CC0171000	Cosplayer	CC0170000	CCafe628	立川市	11.5	2010to2014	Tachikawa City	Cosplayer	CC017XXXX	octagon	Special and Fictional	Others
CC0171000	Cosplayer	CC0170000	CCafe055	新宿区	0.921	2023to2024	Shinjyuku Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0171000	Cosplayer	CC0170000	CCafe207	渋谷区	1.34	2023to2024	Shibuya Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Shibuya Ward
CC0171000	Cosplayer	CC0170000	CCafe651	港区	14.8	2010to2014	Minato Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Minato Ward
CC0171000	Cosplayer	CC0170000	CCafe643	武蔵野市	13.0	2010to2014	Musashino City	Cosplayer	CC017XXXX	octagon	Special and Fictional	Others
CC0171000	Cosplayer	CC0170000	CCafe667	千代田区	22.4	Before 2010	Chiyoda Ward	Cosplayer	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0172000	Spy	CC0190000	CCafe011	台東区	0.671	2023to2024	Taito Ward	Spy	CC017XXXX	octagon	Special and Fictional	Taito Ward
CC0172100	Underworld Informant	CC0191000	CCafe011	台東区	0.671	2023to2024	Taito Ward	Underworld Informant	CC017XXXX	octagon	Special and Fictional	Taito Ward
CC0173000	Ninja	CC01o0000	CCafe616	千代田区	6.59	2015to2019	Chiyoda Ward	Ninja	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0174000	Adventurer	CC01i0000	CCafe066	新宿区	1.75	2023to2024	Shinjyuku Ward	Adventurer	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0175000	Detective	CC01q0000	CCafe518	豊島区	11.3	2010to2014	Toyoshima Ward	Detective	CC017XXXX	octagon	Special and Fictional	Toyoshima Ward
CC0176000	Pirate	CC01s0000	CCafe250	豊島区	4.92	2020to2022	Toyoshima Ward	Pirate	CC017XXXX	octagon	Special and Fictional	Toyoshima Ward
CC0176000	Pirate	CC01s0000	CCafe631	千代田区	11.7	2010to2014	Chiyoda Ward	Pirate	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0177000	Actress	CC01k0000	CCafe394	新宿区	4.09	2020to2022	Shinjyuku Ward	Actress	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0177100	Adult Video Actress	CC01k1000	CCafe394	新宿区	4.09	2020to2022	Shinjyuku Ward	Adult Video Actress	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0178000	Bunny Girl	CC01d0000	CCafe042	千代田区	0.751	2023to2024	Chiyoda Ward	Bunny Girl	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0178000	Bunny Girl	CC01d0000	CCafe107	新宿区	5.26	2015to2019	Shinjyuku Ward	Bunny Girl	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0178000	Bunny Girl	CC01d0000	CCafe273	千代田区	7.26	2015to2019	Chiyoda Ward	Bunny Girl	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0178000	Bunny Girl	CC01d0000	CCafe392	港区	0.334	2023to2024	Minato Ward	Bunny Girl	CC017XXXX	octagon	Special and Fictional	Minato Ward
CC0179000	Religious Roles	CC0180000	CCafe559	千代田区	4.75	2020to2022	Chiyoda Ward	Religious Roles	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0179000	Religious Roles	CC0180000	CCafe499	杉並区	2.25	2020to2022	Suginami Ward	Religious Roles	CC017XXXX	octagon	Special and Fictional	Others
CC0179000	Religious Roles	CC01m0000	CCafe283	中野区	9.68	2015to2019	Nakano Ward	Religious Roles	CC017XXXX	octagon	Special and Fictional	Nakano Ward
CC0179000	Religious Roles	CC01m0000	CCafe217	新宿区	1.09	2023to2024	Shinjyuku Ward	Religious Roles	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0179100	Sister	CC0180000	CCafe499	杉並区	2.25	2020to2022	Suginami Ward	Sister	CC017XXXX	octagon	Special and Fictional	Others
CC0179100	Sister	CC0180000	CCafe559	千代田区	4.75	2020to2022	Chiyoda Ward	Sister	CC017XXXX	octagon	Special and Fictional	Chiyoda Ward
CC0179200	Shrine Maiden	CC01m0000	CCafe217	新宿区	1.09	2023to2024	Shinjyuku Ward	Shrine Maiden	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0179200	Shrine Maiden	CC01m0000	CCafe283	中野区	9.68	2015to2019	Nakano Ward	Shrine Maiden	CC017XXXX	octagon	Special and Fictional	Nakano Ward
CC017a000	Creater	CC0160000	CCafe243	新宿区	3.17	2020to2022	Shinjyuku Ward	Creater	CC017XXXX	octagon	Special and Fictional	Shinjyuku Ward
CC0180000	Secretary and Administration	CC01u0000	CCafe184	渋谷区	1.34	2023to2024	Shibuya Ward	Others	CC018XXXX	rectangle	Others	Shibuya Ward
CC0180000	Secretary and Administration	CC01u0000	CCafe207	渋谷区	1.34	2023to2024	Shibuya Ward	Others	CC018XXXX	rectangle	Others	Shibuya Ward
CC0180000	Secretary and Administration	CC01u0000	CCafe517	大田区	2.5	2020to2022	Ota Ward	Others	CC018XXXX	rectangle	Others	Others
CC0180000	Secretary and Administration	CC01u1000	CCafe207	渋谷区	1.34	2023to2024	Shibuya Ward	Others	CC018XXXX	rectangle	Others	Shibuya Ward
CC0180000	Secretary and Administration	CC0120000	CCafe125	千代田区	11.3	2010to2014	Chiyoda Ward	Others	CC018XXXX	rectangle	Others	Chiyoda Ward
CC0181000	Secretary	CC01u0000	CCafe184	渋谷区	1.34	2023to2024	Shibuya Ward	Secretary	CC018XXXX	rectangle	Others	Shibuya Ward
CC0181000	Secretary	CC01u0000	CCafe207	渋谷区	1.34	2023to2024	Shibuya Ward	Secretary	CC018XXXX	rectangle	Others	Shibuya Ward
CC0181000	Secretary	CC01u0000	CCafe517	大田区	2.5	2020to2022	Ota Ward	Secretary	CC018XXXX	rectangle	Others	Others
CC0181100	CEO’s Secretary	CC01u1000	CCafe207	渋谷区	1.34	2023to2024	Shibuya Ward	CEO’s Secretary	CC018XXXX	rectangle	Others	Shibuya Ward
CC0182000	OL	CC0120000	CCafe125	千代田区	11.3	2010to2014	Chiyoda Ward	OL	CC018XXXX	rectangle	Others	Chiyoda Ward
